Time,Competitor,Operation,OrderId,Side,Volume,Price,Lifespan,Fee,FuturePrice,EtfPrice,AccountBalance,FuturePosition,EtfPosition,ProfitLoss,TotalFees,MaxDrawdown,BuyVolume,SellVolume
3.375000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,39.18,18,-18,-14.82,7.82,84.00,5,23
3.375000,alexs_trader,Insert,30,S,1,3410.00,GFD,0.00,3410.00,3413.00,33.38,17,-17,-17.62,6.12,83.32,5,22
3.375000,alexs_trader,Fill,30,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3445.70,17,-18,-18.30,6.80,84.00,5,23
3.375000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,36.20,18,-18,-17.80,6.80,84.00,5,23
3.375000,ExampleTwo,Cancel,41,B,-1,3409.00,GFD,0.00,3410.00,3413.00,12.04,1,-1,9.04,6.46,8.52,11,12
3.375000,ExampleTwo,Insert,43,B,1,3410.00,GFD,0.00,3410.00,3413.00,12.04,1,-1,9.04,6.46,8.52,11,12
3.375000,ExampleTwo,Insert,44,S,1,3411.00,GFD,0.00,3410.00,3413.00,12.04,1,-1,9.04,6.46,8.52,11,12
3.375000,ExampleTwo,Fill,44,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3424.36,1,-2,8.36,7.14,8.52,11,13
3.375000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,14.86,2,-2,8.86,7.14,8.52,11,13
3.375000,ExampleOne,Tick,,,,,,0.00,3410.00,3413.00,39.18,18,-18,-14.82,7.82,84.00,5,23
3.375000,ExampleTwo,Tick,,,,,,0.00,3410.00,3413.00,14.86,2,-2,8.86,7.14,8.52,11,13
3.375000,alexs_trader,Tick,,,,,,0.00,3410.00,3413.00,36.20,18,-18,-17.80,6.80,84.00,5,23
3.375000,ExampleOne,Insert,31,S,1,3410.00,GFD,0.00,3410.00,3413.00,39.18,18,-18,-14.82,7.82,84.00,5,23
3.375000,ExampleOne,Fill,31,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3451.50,18,-19,-15.50,8.50,84.18,5,24
3.375000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,42.00,19,-19,-15.00,8.50,84.18,5,24
3.375000,alexs_trader,Insert,31,S,1,3410.00,GFD,0.00,3410.00,3413.00,36.20,18,-18,-17.80,6.80,84.00,5,23
3.375000,ExampleTwo,Fill,43,B,-1,3410.00,GFD,-0.34,3410.00,3410.00,-3394.80,2,-1,15.20,6.80,8.52,12,13
3.375000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,14.70,1,-1,14.70,6.80,8.52,12,13
3.375000,alexs_trader,Fill,31,S,-1,3410.00,GFD,0.68,3410.00,3410.00,3445.52,18,-19,35.52,7.48,84.00,5,24
3.375000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,36.02,19,-19,36.02,7.48,84.00,5,24
3.375000,ExampleTwo,Insert,45,B,1,3411.00,GFD,0.00,3410.00,3410.00,14.70,1,-1,14.70,6.80,8.52,12,13
3.375000,ExampleTwo,Insert,46,S,1,3412.00,GFD,0.00,3410.00,3410.00,14.70,1,-1,14.70,6.80,8.52,12,13
3.375000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,42.00,19,-19,42.00,8.50,84.18,5,24
3.375000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,14.70,1,-1,14.70,6.80,8.52,12,13
3.375000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,36.02,19,-19,36.02,7.48,84.00,5,24
3.375000,ExampleOne,Insert,32,S,1,3410.00,GFD,0.00,3410.00,3410.00,42.00,19,-19,42.00,8.50,84.18,5,24
3.375000,ExampleTwo,Fill,45,B,-1,3411.00,GFD,-0.34,3410.00,3411.00,-3395.96,1,0,14.04,6.46,8.52,13,13
3.375000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3411.00,13.54,0,0,13.54,6.46,8.52,13,13
3.375000,ExampleOne,Fill,32,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3452.32,19,-20,22.32,9.18,84.18,5,25
3.375000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,42.82,20,-20,22.82,9.18,84.18,5,25
3.375000,alexs_trader,Insert,32,S,1,3410.00,GFD,0.00,3410.00,3411.00,36.02,19,-19,36.02,7.48,84.00,5,24
3.375000,ExampleTwo,Cancel,46,S,-1,3412.00,GFD,0.00,3410.00,3411.00,13.54,0,0,13.54,6.46,8.52,13,13
3.375000,ExampleTwo,Insert,47,B,1,3410.00,GFD,0.00,3410.00,3411.00,13.54,0,0,13.54,6.46,8.52,13,13
3.375000,alexs_trader,Fill,32,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3446.36,19,-20,36.36,7.14,84.00,5,25
3.375000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,36.86,20,-20,36.86,7.14,84.00,5,25
3.375000,ExampleTwo,Fill,47,B,-1,3410.00,GFD,0.68,3410.00,3410.00,-3397.14,0,1,12.86,7.14,8.52,14,13
3.375000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3410.00,12.36,-1,1,12.36,7.14,8.52,14,13
3.375000,ExampleTwo,Insert,48,S,1,3411.00,GFD,0.00,3410.00,3410.00,12.36,-1,1,12.36,7.14,8.52,14,13
3.375000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,42.82,20,-20,42.82,9.18,84.18,5,25
3.375000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,12.36,-1,1,12.36,7.14,8.52,14,13
3.375000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,36.86,20,-20,36.86,7.14,84.00,5,25
3.375000,ExampleOne,Insert,33,S,1,3410.00,GFD,0.00,3410.00,3410.00,42.82,20,-20,42.82,9.18,84.18,5,25
3.375000,alexs_trader,Insert,33,S,1,3410.00,GFD,0.00,3410.00,3410.00,36.86,20,-20,36.86,7.14,84.00,5,25
3.375000,ExampleTwo,Cancel,48,S,-1,3411.00,GFD,0.00,3410.00,3410.00,12.36,-1,1,12.36,7.14,8.52,14,13
3.375000,ExampleTwo,Insert,49,B,1,3408.00,GFD,0.00,3410.00,3410.00,12.36,-1,1,12.36,7.14,8.52,14,13
3.375000,ExampleTwo,Insert,50,S,1,3409.00,GFD,0.00,3410.00,3410.00,12.36,-1,1,12.36,7.14,8.52,14,13
3.375000,ExampleTwo,Fill,50,S,-1,3409.00,GFD,0.68,3410.00,3409.00,3420.68,-1,0,10.68,7.82,8.52,14,14
3.375000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3409.00,11.18,0,0,11.18,7.82,8.52,14,14
3.375000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,42.82,20,-20,62.82,9.18,84.18,5,25
3.375000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,11.18,0,0,11.18,7.82,8.52,14,14
3.375000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,36.86,20,-20,56.86,7.14,84.00,5,25
3.375000,ExampleTwo,Cancel,49,B,-1,3408.00,GFD,0.00,3410.00,3409.00,11.18,0,0,11.18,7.82,8.52,14,14
3.375000,ExampleTwo,Insert,51,B,1,3409.00,GFD,0.00,3410.00,3409.00,11.18,0,0,11.18,7.82,8.52,14,14
3.375000,ExampleTwo,Insert,52,S,1,3410.00,GFD,0.00,3410.00,3409.00,11.18,0,0,11.18,7.82,8.52,14,14
3.375000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,42.82,20,-20,62.82,9.18,84.18,5,25
3.375000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,11.18,0,0,11.18,7.82,8.52,14,14
3.375000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,36.86,20,-20,56.86,7.14,84.00,5,25
3.388642,ExampleOne,Fill,33,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3453.16,20,-21,43.16,8.84,84.18,5,26
3.388642,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,43.66,21,-21,43.66,8.84,84.18,5,26
3.388642,alexs_trader,Fill,33,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3447.20,20,-21,37.20,6.80,84.00,5,26
3.388642,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,37.70,21,-21,37.70,6.80,84.00,5,26
3.388642,ExampleTwo,Fill,52,S,-1,3410.00,GFD,-0.34,3410.00,3410.00,3421.52,0,-1,11.52,7.48,8.52,14,15
3.388642,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3410.00,12.02,1,-1,12.02,7.48,8.52,14,15
3.519000,ExampleOne,Tick,,,,,,0.00,3410.00,3410.00,43.66,21,-21,43.66,8.84,84.18,5,26
3.519000,ExampleTwo,Tick,,,,,,0.00,3410.00,3410.00,12.02,1,-1,12.02,7.48,8.52,14,15
3.519000,alexs_trader,Tick,,,,,,0.00,3410.00,3410.00,37.70,21,-21,37.70,6.80,84.00,5,26
3.519000,ExampleOne,Insert,34,S,1,3410.00,GFD,0.00,3410.00,3410.00,43.66,21,-21,43.66,8.84,84.18,5,26
3.519000,ExampleOne,Fill,34,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3453.98,21,-22,21.98,9.52,84.18,5,27
3.519000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,44.48,22,-22,22.48,9.52,84.18,5,27
3.519000,alexs_trader,Insert,34,S,1,3410.00,GFD,0.00,3410.00,3411.00,37.70,21,-21,37.70,6.80,84.00,5,26
3.519000,alexs_trader,Fill,34,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3448.02,21,-22,16.02,7.48,84.00,5,27
3.519000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,38.52,22,-22,16.52,7.48,84.00,5,27
3.519000,ExampleTwo,Cancel,51,B,-1,3409.00,GFD,0.00,3410.00,3411.00,12.02,1,-1,12.02,7.48,8.52,14,15
3.519000,ExampleTwo,Insert,53,B,1,3410.00,GFD,0.00,3410.00,3411.00,12.02,1,-1,12.02,7.48,8.52,14,15
3.519000,ExampleTwo,Insert,54,S,1,3411.00,GFD,0.00,3410.00,3411.00,12.02,1,-1,12.02,7.48,8.52,14,15
3.519000,ExampleTwo,Fill,54,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3422.34,1,-2,10.34,8.16,8.52,14,16
3.519000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,12.84,2,-2,10.84,8.16,8.52,14,16
3.798000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,44.48,22,-22,22.48,9.52,84.18,5,27
3.798000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,12.84,2,-2,10.84,8.16,8.52,14,16
3.798000,alexs_trader,Tick,,,,,,0.00,3410.00,3411.00,38.52,22,-22,16.52,7.48,84.00,5,27
3.798000,ExampleOne,Insert,35,S,1,3410.00,GFD,0.00,3410.00,3411.00,44.48,22,-22,22.48,9.52,84.18,5,27
3.798000,ExampleOne,Fill,35,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3456.80,22,-23,-22.20,10.20,90.88,5,28
3.798000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,47.30,23,-23,-21.70,10.20,90.88,5,28
3.798000,alexs_trader,Insert,35,S,1,3410.00,GFD,0.00,3410.00,3413.00,38.52,22,-22,16.52,7.48,84.00,5,27
3.798000,alexs_trader,Fill,35,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3450.84,22,-23,-28.16,8.16,93.86,5,28
3.798000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,41.34,23,-23,-27.66,8.16,93.86,5,28
3.798000,ExampleTwo,Cancel,53,B,-1,3410.00,GFD,0.00,3410.00,3413.00,12.84,2,-2,10.84,8.16,8.52,14,16
3.798000,ExampleTwo,Insert,55,B,1,3411.00,GFD,0.00,3410.00,3413.00,12.84,2,-2,10.84,8.16,8.52,14,16
3.798000,ExampleTwo,Insert,56,S,1,3412.00,GFD,0.00,3410.00,3413.00,12.84,2,-2,10.84,8.16,8.52,14,16
3.798000,ExampleTwo,Fill,56,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3425.16,2,-3,6.16,8.84,9.04,14,17
3.798000,ExampleTwo,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,15.66,3,-3,6.66,8.84,9.04,14,17
3.933000,ExampleOne,Tick,,,,,,0.00,3410.00,3413.00,47.30,23,-23,-21.70,10.20,90.88,5,28
3.933000,ExampleTwo,Tick,,,,,,0.00,3410.00,3413.00,15.66,3,-3,6.66,8.84,9.04,14,17
3.933000,alexs_trader,Tick,,,,,,0.00,3410.00,3413.00,41.34,23,-23,-27.66,8.16,93.86,5,28
3.933000,ExampleOne,Insert,36,S,1,3410.00,GFD,0.00,3410.00,3413.00,47.30,23,-23,-21.70,10.20,90.88,5,28
3.933000,ExampleOne,Fill,36,S,-1,3413.00,GFD,0.68,3410.00,3413.00,3459.62,23,-24,-22.38,10.88,91.06,5,29
3.933000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3413.00,50.12,24,-24,-21.88,10.88,91.06,5,29
3.933000,alexs_trader,Insert,36,S,1,3410.00,GFD,0.00,3410.00,3413.00,41.34,23,-23,-27.66,8.16,93.86,5,28
3.933000,alexs_trader,Fill,36,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3452.66,23,-24,-5.34,8.84,93.86,5,29
3.933000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,43.16,24,-24,-4.84,8.84,93.86,5,29
3.933000,ExampleTwo,Cancel,55,B,-1,3411.00,GFD,0.00,3410.00,3412.00,15.66,3,-3,6.66,8.84,9.04,14,17
3.933000,ExampleTwo,Insert,57,B,1,3412.00,GFD,0.00,3410.00,3412.00,15.66,3,-3,6.66,8.84,9.04,14,17
3.933000,ExampleTwo,Insert,58,S,1,3413.00,GFD,0.00,3410.00,3412.00,15.66,3,-3,6.66,8.84,9.04,14,17
3.933000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,50.12,24,-24,2.12,10.88,91.06,5,29
3.933000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,15.66,3,-3,9.66,8.84,9.04,14,17
3.933000,alexs_trader,Tick,,,,,,0.00,3410.00,3412.00,43.16,24,-24,-4.84,8.84,93.86,5,29
3.933000,ExampleOne,Insert,37,S,1,3410.00,GFD,0.00,3410.00,3412.00,50.12,24,-24,2.12,10.88,91.06,5,29
3.933000,ExampleOne,Fill,37,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3461.44,24,-25,1.44,11.56,91.06,5,30
3.933000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,51.94,25,-25,1.94,11.56,91.06,5,30
3.933000,alexs_trader,Insert,37,S,1,3410.00,GFD,0.00,3410.00,3412.00,43.16,24,-24,-4.84,8.84,93.86,5,29
3.933000,alexs_trader,Fill,37,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3454.48,24,-25,-5.52,9.52,93.86,5,30
3.933000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,44.98,25,-25,-5.02,9.52,93.86,5,30
3.933000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,51.94,25,-25,1.94,11.56,91.06,5,30
3.933000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,15.66,3,-3,9.66,8.84,9.04,14,17
3.933000,alexs_trader,Tick,,,,,,0.00,3410.00,3412.00,44.98,25,-25,-5.02,9.52,93.86,5,30
3.933000,ExampleOne,Insert,38,S,1,3410.00,GFD,0.00,3410.00,3412.00,51.94,25,-25,1.94,11.56,91.06,5,30
3.933000,ExampleOne,Fill,38,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3463.26,25,-26,1.26,12.24,91.06,5,31
3.933000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,53.76,26,-26,1.76,12.24,91.06,5,31
3.933000,alexs_trader,Insert,38,S,1,3410.00,GFD,0.00,3410.00,3412.00,44.98,25,-25,-5.02,9.52,93.86,5,30
3.933000,alexs_trader,Fill,38,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3456.30,25,-26,-5.70,10.20,93.86,5,31
3.933000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,46.80,26,-26,-5.20,10.20,93.86,5,31
3.933000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,53.76,26,-26,1.76,12.24,91.06,5,31
3.933000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,15.66,3,-3,9.66,8.84,9.04,14,17
3.933000,alexs_trader,Tick,,,,,,0.00,3410.00,3412.00,46.80,26,-26,-5.20,10.20,93.86,5,31
3.933000,ExampleOne,Insert,39,S,1,3410.00,GFD,0.00,3410.00,3412.00,53.76,26,-26,1.76,12.24,91.06,5,31
3.933000,ExampleOne,Fill,39,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3465.08,26,-27,1.08,12.92,91.06,5,32
3.933000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,55.58,27,-27,1.58,12.92,91.06,5,32
3.933000,alexs_trader,Insert,39,S,1,3410.00,GFD,0.00,3410.00,3412.00,46.80,26,-26,-5.20,10.20,93.86,5,31
3.933000,alexs_trader,Fill,39,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3458.12,26,-27,-5.88,10.88,93.86,5,32
3.933000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,48.62,27,-27,-5.38,10.88,93.86,5,32
3.933000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,55.58,27,-27,1.58,12.92,91.06,5,32
3.933000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,15.66,3,-3,9.66,8.84,9.04,14,17
3.933000,alexs_trader,Tick,,,,,,0.00,3410.00,3412.00,48.62,27,-27,-5.38,10.88,93.86,5,32
3.933000,ExampleOne,Insert,40,S,1,3410.00,GFD,0.00,3410.00,3412.00,55.58,27,-27,1.58,12.92,91.06,5,32
3.933000,ExampleOne,Fill,40,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3466.90,27,-28,0.90,13.60,91.06,5,33
3.933000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,57.40,28,-28,1.40,13.60,91.06,5,33
3.933000,alexs_trader,Insert,40,S,1,3410.00,GFD,0.00,3410.00,3412.00,48.62,27,-27,-5.38,10.88,93.86,5,32
3.933000,alexs_trader,Fill,40,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3459.94,27,-28,-6.06,11.56,93.86,5,33
3.933000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,50.44,28,-28,-5.56,11.56,93.86,5,33
3.933000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,57.40,28,-28,1.40,13.60,91.06,5,33
3.933000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,15.66,3,-3,9.66,8.84,9.04,14,17
3.933000,alexs_trader,Tick,,,,,,0.00,3410.00,3412.00,50.44,28,-28,-5.56,11.56,93.86,5,33
3.933000,ExampleOne,Insert,41,S,1,3410.00,GFD,0.00,3410.00,3412.00,57.40,28,-28,1.40,13.60,91.06,5,33
3.933000,ExampleOne,Fill,41,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3468.72,28,-29,0.72,14.28,91.06,5,34
3.933000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,59.22,29,-29,1.22,14.28,91.06,5,34
3.933000,alexs_trader,Insert,41,S,1,3410.00,GFD,0.00,3410.00,3412.00,50.44,28,-28,-5.56,11.56,93.86,5,33
3.933000,ExampleTwo,Fill,57,B,-1,3412.00,GFD,-0.34,3410.00,3412.00,-3396.00,3,-2,10.00,8.50,9.04,15,17
3.933000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3412.00,13.50,2,-2,9.50,8.50,9.04,15,17
3.933000,alexs_trader,Fill,41,S,-1,3412.00,GFD,0.68,3410.00,3412.00,3461.76,28,-29,-6.24,12.24,93.86,5,34
3.933000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3412.00,52.26,29,-29,-5.74,12.24,93.86,5,34
3.933000,ExampleOne,Tick,,,,,,0.00,3410.00,3412.00,59.22,29,-29,1.22,14.28,91.06,5,34
3.933000,ExampleTwo,Tick,,,,,,0.00,3410.00,3412.00,13.50,2,-2,9.50,8.50,9.04,15,17
3.933000,alexs_trader,Tick,,,,,,0.00,3410.00,3412.00,52.26,29,-29,-5.74,12.24,93.86,5,34
3.933000,ExampleOne,Insert,42,S,1,3410.00,GFD,0.00,3410.00,3412.00,59.22,29,-29,1.22,14.28,91.06,5,34
3.933000,ExampleOne,Fill,42,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3469.54,29,-30,29.54,14.96,91.06,5,35
3.933000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,60.04,30,-30,30.04,14.96,91.06,5,35
3.933000,alexs_trader,Insert,42,S,1,3410.00,GFD,0.00,3410.00,3411.00,52.26,29,-29,-5.74,12.24,93.86,5,34
3.933000,alexs_trader,Fill,42,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3462.58,29,-30,22.58,12.92,93.86,5,35
3.933000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,53.08,30,-30,23.08,12.92,93.86,5,35
3.933000,ExampleTwo,Cancel,58,S,-1,3413.00,GFD,0.00,3410.00,3411.00,13.50,2,-2,9.50,8.50,9.04,15,17
3.933000,ExampleTwo,Insert,59,B,1,3411.00,GFD,0.00,3410.00,3411.00,13.50,2,-2,9.50,8.50,9.04,15,17
3.933000,ExampleTwo,Insert,60,S,1,3412.00,GFD,0.00,3410.00,3411.00,13.50,2,-2,9.50,8.50,9.04,15,17
3.933000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,60.04,30,-30,30.04,14.96,91.06,5,35
3.933000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,13.50,2,-2,11.50,8.50,9.04,15,17
3.933000,alexs_trader,Tick,,,,,,0.00,3410.00,3411.00,53.08,30,-30,23.08,12.92,93.86,5,35
3.933000,ExampleOne,Insert,43,S,1,3410.00,GFD,0.00,3410.00,3411.00,60.04,30,-30,30.04,14.96,91.06,5,35
3.933000,ExampleOne,Fill,43,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3470.36,30,-31,29.36,15.64,91.06,5,36
3.933000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,60.86,31,-31,29.86,15.64,91.06,5,36
3.933000,alexs_trader,Insert,43,S,1,3410.00,GFD,0.00,3410.00,3411.00,53.08,30,-30,23.08,12.92,93.86,5,35
3.933000,alexs_trader,Fill,43,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3463.40,30,-31,22.40,13.60,93.86,5,36
3.933000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,53.90,31,-31,22.90,13.60,93.86,5,36
3.933000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,60.86,31,-31,29.86,15.64,91.06,5,36
3.933000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,13.50,2,-2,11.50,8.50,9.04,15,17
3.933000,alexs_trader,Tick,,,,,,0.00,3410.00,3411.00,53.90,31,-31,22.90,13.60,93.86,5,36
3.933000,ExampleOne,Insert,44,S,1,3410.00,GFD,0.00,3410.00,3411.00,60.86,31,-31,29.86,15.64,91.06,5,36
3.933000,ExampleOne,Fill,44,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3471.18,31,-32,29.18,16.32,91.06,5,37
3.933000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,61.68,32,-32,29.68,16.32,91.06,5,37
3.933000,alexs_trader,Insert,44,S,1,3410.00,GFD,0.00,3410.00,3411.00,53.90,31,-31,22.90,13.60,93.86,5,36
3.933000,alexs_trader,Fill,44,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3464.22,31,-32,22.22,14.28,93.86,5,37
3.933000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,54.72,32,-32,22.72,14.28,93.86,5,37
3.933000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,61.68,32,-32,29.68,16.32,91.06,5,37
3.933000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,13.50,2,-2,11.50,8.50,9.04,15,17
3.933000,alexs_trader,Tick,,,,,,0.00,3410.00,3411.00,54.72,32,-32,22.72,14.28,93.86,5,37
3.933000,ExampleOne,Insert,45,S,1,3410.00,GFD,0.00,3410.00,3411.00,61.68,32,-32,29.68,16.32,91.06,5,37
3.933000,ExampleOne,Fill,45,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3472.00,32,-33,29.00,17.00,91.06,5,38
3.933000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,62.50,33,-33,29.50,17.00,91.06,5,38
3.933000,alexs_trader,Insert,45,S,1,3410.00,GFD,0.00,3410.00,3411.00,54.72,32,-32,22.72,14.28,93.86,5,37
3.933000,alexs_trader,Fill,45,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3465.04,32,-33,22.04,14.96,93.86,5,38
3.933000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,55.54,33,-33,22.54,14.96,93.86,5,38
3.933000,ExampleOne,Tick,,,,,,0.00,3410.00,3411.00,62.50,33,-33,29.50,17.00,91.06,5,38
3.933000,ExampleTwo,Tick,,,,,,0.00,3410.00,3411.00,13.50,2,-2,11.50,8.50,9.04,15,17
3.933000,alexs_trader,Tick,,,,,,0.00,3410.00,3411.00,55.54,33,-33,22.54,14.96,93.86,5,38
3.933000,ExampleOne,Insert,46,S,1,3410.00,GFD,0.00,3410.00,3411.00,62.50,33,-33,29.50,17.00,91.06,5,38
3.933000,ExampleOne,Fill,46,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3472.82,33,-34,28.82,17.68,91.06,5,39
3.933000,ExampleOne,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,63.32,34,-34,29.32,17.68,91.06,5,39
3.933000,alexs_trader,Insert,46,S,1,3410.00,GFD,0.00,3410.00,3411.00,55.54,33,-33,22.54,14.96,93.86,5,38
3.933000,ExampleTwo,Fill,59,B,-1,3411.00,GFD,-0.34,3410.00,3411.00,-3397.16,2,-1,11.84,8.16,9.04,16,17
3.933000,ExampleTwo,Hedge,,S,1,3409.50,,0.00,3410.00,3411.00,12.34,1,-1,11.34,8.16,9.04,16,17
3.933000,alexs_trader,Fill,46,S,-1,3411.00,GFD,0.68,3410.00,3411.00,3465.86,33,-34,21.86,15.64,93.86,5,39
3.933000,alexs_trader,Hedge,,B,1,3409.50,,0.00,3410.00,3411.00,56.36,34,-34,22.36,15.64,93.86,5,39
4.077000,ExampleOne,Tick,,,,,,0.00,3410.00,3409.00,63.32,34,-34,97.32,17.68,91.06,5,39
4.077000,ExampleTwo,Tick,,,,,,0.00,3410.00,3409.00,12.34,1,-1,13.34,8.16,9.04,16,17
4.077000,alexs_trader,Tick,,,,,,0.00,3410.00,3409.00,56.36,34,-34,90.36,15.64,93.86,5,39
4.077000,ExampleOne,Insert,47,S,1,3410.00,GFD,0.00,3410.00,3409.00,63.32,34,-34,97.32,17.68,91.06,5,39
4.077000,alexs_trader,Insert,47,S,1,3410.00,GFD,0.00,3410.00,3409.00,56.36,34,-34,90.36,15.64,93.86,5,39
